name,id,wikidataId,firstAuthor,numOfCoAuthors,title,subtitle,normalizedGenre,digitalSource,originalSourcePublisher,originalSourcePubPlace,originalSourceYear,originalSourceNumberOfPages,yearNormalized,size,libretto,averageClustering,density,averagePathLength,maxDegreeIds,averageDegree,diameter,datePremiered,yearPremiered,yearPrinted,maxDegree,numOfSpeakers,numOfSpeakersFemale,numOfSpeakersMale,numOfSpeakersUnknown,numOfPersonGroups,numConnectedComponents,numEdges,yearWritten,numOfSegments,wikipediaLinkCount,numOfActs,numOfScenes,wordCountText,wordCountSp,wordCountStage,numOfP,numOfL
"pain-riou-chouans","fre001093","","Pain","1","Les Chouans","Ou la Républicaine de Malestroit","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/PAIN-RIOU_CHOUANS.xml","","","","","1794","9","false","0.8296296296296296","0.6666666666666666","1.3333333333333333","corniquet","5.333333333333333","2","1795-07-29","1795","1794","8","9","1","2","6","0","1","24","","15","","1","15","4914","4340","539","120","178"
"palaprat-le-muet","fre001778","","Palaprat","1","Le Muet","Comédie","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/PALAPRAT_MUET.xml","","","","","1693","13","false","0.8156954156954158","0.6410256410256411","1.3846153846153846","frontin|marine","7.6923076923076925","3","","","1693","11","13","4","5","4","0","1","50","","58","","0","58","19664","19012","105","1087","4"
"palaprat-les-sifflets","fre001900","","Palaprat","1","Les Sifflets","Pour Servir de Prologue du Grondeur","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/PALAPRAT_SIFFLETS.xml","","","","","1691","5","false","0.9","0.9","1.1","damon|eraste|mademoiselle-beauval","3.6","2","1691-02-03","1691","1755","4","5","1","3","1","0","1","9","","5","","0","5","2753","2635","17","0","334"
"palissot-barbier-de-bagdad","fre001095","","Palissot de Montenoy","0","Le Barbier de Bagdad","Comédie un Acte","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/PALISSOT_BARBIERDEBAGDAD.xml","","","","","1758","7","false","0.8761904761904761","0.7619047619047619","1.2380952380952381","almanzor|arlequin","4.571428571428571","2","","1758","1760","6","7","3","3","1","0","1","16","","17","","1","17","7177","6840","228","331","0"
"palissot-cercle","fre001096","","Palissot de Montenoy","0","Le Cercle ou Les Originaux","Comédie un Acte","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/PALISSOT_CERCLE.xml","","","","","1755","12","false","0.617063492063492","0.2878787878787879","1.5869565217391304","orphise","3.1666666666666665","2","1755-11-26","1755","1760","9","12","2","5","5","0","2","19","","15","","1","15","9703","8130","132","243","53"
"palissot-critique-tragedie-charles-ix","fre001097","","Palissot de Montenoy","0","La Critique de la Tragédie Charles Ix de Chénier","Comédie.","Tragedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/PALISSOT_CRITIQUETRAGEDIECHARLESIX.xml","","","","","1790","9","false","0.8994708994708994","0.7222222222222222","1.2777777777777777","la-vidame|la-baronne","5.777777777777778","2","","","1790","8","9","0","1","8","0","1","26","","5","","1","5","5745","5565","25","181","14"
"palissot-ninus","fre001098","","Palissot de Montenoy","0","Ninus Second","Tragédie","Tragedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/PALISSOT_NINUS.xml","","","","","1788","8","false","0.7374999999999999","0.6785714285714286","1.3571428571428572","several characters","4.75","3","","","1788","6","8","2","5","1","0","1","19","","30","","5","30","10793","9477","88","0","998"
"palissot-philosophes","fre001099","","Palissot de Montenoy","0","Les Philosophes","Comédie en Trois Actes et en vers","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/PALISSOT_PHILOSOPHES.xml","","","","","1760","10","false","0.8435714285714286","0.6666666666666666","1.3333333333333333","cydalise","6","2","1760-05-02","1760","1760","9","10","3","7","0","0","1","30","","23","","3","23","11544","11334","67","1","1184"
"palissot-tuteurs","fre001100","","Palissot de Montenoy","0","Les Tuteurs","Comédie en Deux Actes et en vers","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/PALISSOT_TUTEURS.xml","","","","","1760","7","false","0.9523809523809524","0.9523809523809523","1.0476190476190477","several characters","5.714285714285714","2","1760-11-25","1760","1760","6","7","2","5","0","0","1","20","","14","","1","14","7882","7640","106","0","720"
"panard-critique-a-l-opera-comique","fre001901","","Panard","0","Critique à L'Opéra-Comique","Petite Pièce en un Acte","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/PANARD_CRITIQUEALOPERACOMIQUE.xml","","","","","1742","11","true","0.7965367965367967","0.41818181818181815","1.5777777777777777","l-acteur|mademoiselle-raimond|le-gascon","4.181818181818182","3","","1742","1763","7","11","5","3","3","0","2","23","","7","","0","7","4480","4337","206","123","441"
"panard-le-magasin-des-modernes","fre001902","","Panard","0","Le Magasin des Modernes","Opéra Comique en un Acte avec un Prologue","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/PANARD_MAGASINDESMODERNES.xml","","","","","1738","8","true","0.34523809523809523","0.32142857142857145","1.6785714285714286","mercure","2.25","2","","1738","1763","7","8","2","5","1","0","1","9","","9","","0","8","4505","4381","230","114","404"
"panard-le-reve","fre001903","","Panard","0","Le Rêve","Opéra Comique en un Acte","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/PANARD_REVE.xml","","","","","1738","10","true","0.73","0.4888888888888889","1.3888888888888888","chrysante|florette","4.4","2","","1738","1763","8","10","3","5","2","0","2","22","","20","","0","17","7244","7063","340","225","492"
"panard-rien","fre001101","","Panard","0","Le Rien","Parodie des Parodies de Titon et l'Aurore","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/PANARD_RIEN.xml","","","","","1753","8","false","1","1","1","several characters","7","1","1753-04-10","1753","1753","7","8","1","4","3","0","1","28","","4","","0","4","1408","1251","140","4","204"
"pascal-endymion","fre001904","Q123529512","Pascal","0","L'Endymion","Tragi-Comédie","Tragicomedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/PASCAL_ENDYMION.xml","","","","","1657","25","false","0.8415613275613276","0.24666666666666667","2.17","endymion","5.92","4","","","1657","15","25","4","8","13","0","1","74","","26","0","0","26","15011","14219","672","0","1615"
"patrat-heureuse-erreur","fre001102","","Patrat","0","L'Heureuse Erreur","Comédie en un Acte et en Prose","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/PATRAT_HEUREUSEERREUR.xml","","","","","1783","8","false","0.7999999999999999","0.6428571428571429","1.4285714285714286","luville|la-comtesse|delval","4.5","3","1783-07-22","1783","1783","6","8","1","2","5","0","1","18","","31","","1","31","8929","8307","181","613","0"
"patrat-vengeance","fre001103","","Patrat","0","La Vengeance","Comédie en un Acte et en vers","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/PATRAT_VENGEANCE.xml","","","","","1798","6","false","1","1","1","several characters","5","1","1798-10-31","1798","1798","5","6","3","1","2","0","1","15","","18","","1","18","7767","7174","426","0","789"
"pechantre-geta","fre001104","","Péchantré","0","Geta","Tragédie","Tragedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/PECHANTRE_GETA.xml","","","","","1687","8","false","0.6291666666666667","0.5","1.5","justine","3.5","2","1687-01-29","1687","1687","7","8","3","3","2","0","1","14","","32","","0","32","14421","12417","48","0","1386"
"pellegrin-tibere","fre001105","","Pellegrin, Simon-Joseph","0","Tibère","Tragédie","Tragedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/PELLEGRIN_TIBERE.xml","","","","","1726","9","false","0.7174603174603175","0.5277777777777778","1.5277777777777777","emilie","4.222222222222222","3","1726-12-13","1726","1727","7","9","4","5","0","0","1","19","","35","","5","35","14911","13188","44","0","1388"
"pellet-desbarreaux-moliere-a-toulouse","fre001106","","Pellet Desbarreaux","0","Molière à Toulouse","Comédie en un Acte et en vers Libres","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/PELLET-DESBARREAUX_MOLIEREATOULOUSE.xml","","","","","1787","8","false","0.5708333333333333","0.5357142857142857","1.5","lagrange","3.75","3","1787-03-15","1787","1787","6","8","1","6","1","0","1","15","","22","","1","22","9850","9096","32","0","1101"
"perin-camille-desmoulins","fre001107","","Périn","0","Camille Desmoulins","Monologue Dramatique","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/PERIN_CAMILLEDESMOULINS.xml","","","","","1849","1","false","0","0","0","camille","0","0","","1849","1849","0","1","0","0","1","0","1","0","","2","","0","2","1484","1395","78","0","160"
"perrault-dialogue-de-l-amour-et-de-l-amitie","fre001554","Q19164178","Perrault","0","Dialogue de l'Amour et de l'Amitié","","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/PERRAULT_DIALOGUEAMOURAMITIE.xml","","","","","1665","2","false","0","1","1","l-amitie|l-amour","1","1","","","1665","1","2","1","1","0","0","1","1","","1","0","0","1","8857","6007","0","40","24"
"perrault-l-oublieux","fre001905","Q19180757","Perrault","0","L'Oublieux.","Petite Comédie en Trois Actes.","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/PERRAULT_OUBLIEUX.xml","","","","","1691","10","false","0.8411111111111111","0.6444444444444445","1.3555555555555556","mademoiselle-de-l-etang|mademoiselle-dupre","5.8","2","","","1691","9","10","5","3","2","0","1","29","","17","0","0","17","7404","7072","27","183","14"
"pesselier-esope-au-parnasse","fre001108","","Pesselier","0","Esope au Parnasse","Comédie","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/PESSELIER_ESOPEAUPARNASSE.xml","","","","","1739","9","false","0.34523809523809523","0.3055555555555556","1.6944444444444444","esope","2.4444444444444446","2","1739-10-14","1739","1740","8","9","3","6","0","0","1","11","","11","","1","10","12118","9591","56","0","1092"
"pg-a-la-monaco","fre001109","","P. G.","0","A la Monaco","L'on Chasse l'on Déchasse","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/PG_ALAMONACO.xml","","","","","1875","4","false","1","1","1","several characters","3","1","1875-06-17","1875","1889","3","4","0","1","3","0","1","6","","11","","0","11","4387","4207","170","0","456"
"pg-amour","fre001110","","P. G.","0","L'Amour et l'Amour Propre","Comédie en un Acte et en Vers.","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/PG_AMOUR.xml","","","","","1889","5","false","1","1","1","several characters","4","1","","","1889","4","5","2","3","0","0","1","10","","12","","0","12","10991","10839","96","0","1150"
"pg-carnaval-du-baron","fre001111","","P. G.","0","Le Carnaval du Baron de Papaver","Scène Proverbe en Rimailles","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/PG_CARNAVALDUBARON.xml","","","","","1889","5","false","1","1","1","several characters","4","1","","","1889","4","5","2","1","2","0","1","10","","10","","0","10","2991","2866","4","0","335"
"pg-fausse-invite","fre001112","","P. G.","0","Une Fausse Invite","Ou le Piano de Berthe","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/PG_FAUSSEINVITE.xml","","","","","1889","4","false","1","1","1","several characters","3","1","","","1889","3","4","2","1","1","0","1","6","","11","","0","11","7173","7018","47","0","732"
"pg-thesee","fre001113","","P. G.","0","Thésée","Opérette","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/PG_THESEE.xml","","","","","1889","12","true","0.9223905723905724","0.7878787878787878","1.2121212121212122","pasiphaë|minos","8.666666666666666","2","","","1889","11","12","3","2","7","0","1","52","","12","","0","12","6243","6027","223","269","337"
"philidor-la-noce-de-village","fre001779","","Philidor","0","La Noce de Village","Mascarade Mise en Musique par Mr Philidor l'Aîné","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/PHILIDOR_NOCEDEVILLAGE.xml","","","","","1700","10","false","1","1","1","several characters","9","1","","","1700","9","10","2","3","5","0","1","45","","1","","0","0","709","441","110","0","58"
"pic-aricie","fre001114","","Pic","0","Aricie","Ballet en Musique","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/PIC_ARICIE.xml","","","","","1697","29","true","0.7445812807881773","0.15270935960591134","2.477832512315271","choeur","4.275862068965517","5","","","1697","15","29","4","7","18","0","1","62","","37","","0","37","6276","5729","228","0","809"
"pifteau-moliere-en-voyage","fre001115","","Pifteau","0","Molière en Voyage","Comédie en un Acte et en vers","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/PIFTEAU_MOLIEREENVOYAGE.xml","","","","","1879","9","false","0.8611111111111112","0.8055555555555556","1.1944444444444444","le-bailli","6.444444444444445","2","","","1879","8","9","2","4","3","0","1","29","","11","","0","11","4532","4293","318","0","374"
"piis-cassandre-astrologue","fre001116","","Piis","0","Cassandre Astrologue","Ou le Préjugé de la Sympathie","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/PIIS_CASSANDREASTROLOGUE.xml","","","","","1780","6","false","1","1","1","several characters","5","1","","","1780","5","6","2","3","1","0","1","15","","13","","0","12","4855","4580","587","1","696"
"piron-arlequin-decalion","fre001117","","Piron","0","Arlequin Deucalion","Monologue en Trois Actes","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/PIRON_ARLEQUINDECALION.xml","","","","","1722","4","false","0","0.5","1.5","arlequin","1.5","2","1722-02-25","1722","1722","3","4","1","1","2","0","1","3","","15","","3","15","10034","9478","1445","111","50"
"piron-ecole-peres","fre001118","","Piron","0","L'Ecole des Pères","Ou les Fils Ingrats","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/PIRON_ECOLEPERES.xml","","","","","1728","10","false","0.9444444444444444","0.9111111111111111","1.0888888888888888","several characters","8.2","2","1728-10-21","1728","1728","9","10","2","8","0","0","1","41","","57","","5","57","21234","20844","137","0","2046"
"piron-fausse-alarme","fre001119","","Piron","0","La Fausse Alarme","Pastorale en un Acte","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/PIRON_FAUSSEALARME.xml","","","","","1776","7","false","0.5476190476190476","0.47619047619047616","1.8095238095238095","sylvie|hylas|timarette","2.857142857142857","4","","","1776","4","7","1","2","4","0","1","10","","12","","1","12","2461","2372","76","0","367"
"piron-gustave-wasa","fre001120","","Piron","0","Gustave Wasa","Tragédie","Tragedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/PIRON_GUSTAVEWASA.xml","","","","","1733","8","false","0.6035714285714285","0.5714285714285714","1.4285714285714286","adelaide","4","2","1733-01-07","1733","1733","7","8","3","5","0","0","1","16","","41","","5","41","20606","17274","250","0","1852"
"piron-metromanie","fre001121","","Piron","0","La Métromanie ou Le Poète Comédie en Cinq Actes et en vers","représentée pour la première fois, sur le Théâtre Français le 10 janvier 1738.","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/PIRON_METROMANIE.xml","","","","","1733","7","false","0.8476190476190476","0.6666666666666666","1.3333333333333333","damis","4","2","1733-02-03","1733","1738","6","7","2","4","1","0","1","14","","45","","5","45","23849","22802","252","2","2296"
"piron-nouvelle-messaline","fre001122","","Piron","0","La Nouvelle Messaline","Tragédie, en un Acte.","Tragedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/PIRON_NOUVELLEMESSALINE.xml","","","","","1772","10","false","0.8866666666666667","0.4222222222222222","1.8444444444444446","conine","3.8","3","","","1772","6","10","2","2","6","0","1","19","","14","","1","14","3678","3395","7","0","358"
